Origin_Time,Latitude,Longitude,Depth,Magnitude,Location
2021-08-04 13:58:42 IST,37.45,71.81,10,3.6[ML],"118km ENE of Fayzabad, Afghanistan"
2021-08-04 14:59:04 IST,25.99,89.81,5,3.2[ML],"66km NW of Tura, Meghalaya, India"
2021-08-04 16:02:21 IST,36.45,69.5,150,4.9[MW],"118km SW of Fayzabad, Afghanistan"
2021-08-04 17:10:53 IST,29.51,77.61,10,3.5[ML],"72km SW of Haridwar, Uttarakhand, India"
2021-08-04 19:14:44 IST,22.89,69.77,10,3.4[ML],"109km NE of Dwarka, Gujarat, India"
2021-08-04 21:25:53 IST,34.95,78.8,10,3.3[ML],"142km NE of Leh, Laddakh, India"
2021-08-04 22:21:27 IST,38.54,73.21,10,3.4[ML],"283km NE of Fayzabad, Afghanistan"
2021-08-04 23:27:43 IST,8.87,93.88,10,5.6[Mb],"207km N of Campbell Bay, Andaman and Nicobar island, India"
2021-08-04 23:30:04 IST,8.5,94.68,10,4.6[Mb],"186km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-08-05 03:39:59 IST,25.5,95.2,15,3.7[ML],"88km ENE of Shirui, Manipur, India"
2021-08-05 07:26:13 IST,36.75,70.8,10,4.1[ML],"44km SSE of Fayzabad, Afghanistan"
2021-08-05 09:48:09 IST,37.53,71.59,100,4.1[ML],"103km ENE of Fayzabad, Afghanistan"
2021-08-05 18:16:14 IST,9.49,93.68,77,5.1[Mb],"259km SSE of Portblair, Andaman and Nicobar island, India"
2021-08-05 20:14:45 IST,27.49,75.77,10,3.6[ML],"64km N of Jaipur, Rajasthan, India"
2021-08-06 12:46:48 IST,26.29,92.54,31,3.1[ML],"47km SSW of Tezpur, Assam, India"
2021-08-06 13:49:09 IST,8.22,93.48,185,4.6[ML],"142km NNW of Campbell Bay, Andaman and Nicobar island, India"
2021-08-06 18:17:53 IST,23.35,93.97,100,3.5[ML],"66km E of Champhai, Mizoram, India"
2021-08-06 23:20:46 IST,24.93,93.44,10,3.4[ML],"46km NW of Bishnupur, Manipur, India"
2021-08-07 00:19:57 IST,22.53,94.24,10,3.1[ML],"139km SE of Champhai, Mizoram, India"
2021-08-07 01:46:08 IST,21.4,94.58,19,3.9[ML],"152km WSW of Burma, Myanmar"
2021-08-07 12:14:01 IST,36.43,70.4,199,4.0[ML],"75km S of Fayzabad, Afghanistan"
2021-08-07 15:04:32 IST,36.55,70.9,22,4.4[ML],"68km SSE of Fayzabad, Afghanistan"
2021-08-08 01:33:04 IST,39.94,70.82,10,3.9[ML],"201km SE of Tashkent, Uzbekistan"
2021-08-08 01:52:52 IST,38.26,72.92,10,3.3[ML],"245km ENE of Fayzabad, Afghanistan"
2021-08-08 04:04:11 IST,37.3,70.86,30,3.1[ML],"35km NE of Fayzabad, Afghanistan"
2021-08-08 04:09:29 IST,36.81,70.17,10,3.1[ML],"46km SW of Fayzabad, Afghanistan"
2021-08-08 04:32:43 IST,39.75,75.36,10,3.1[ML],"353km SSE of Bishkek, Kyrgyzstan"
2021-08-09 05:37:03 IST,38.23,72.66,100,3.5[ML],"224km NE of Fayzabad, Afghanistan"
2021-08-09 13:54:20 IST,38.24,74.31,100,3.5[ML],"354km ENE of Fayzabad, Afghanistan"
2021-08-09 18:36:43 IST,30.25,95.8,10,3.5[ML],"240km NNE of Pangin, Arunachal Pradesh, India"
2021-08-09 21:18:31 IST,20.46,92.26,20,4.0[MW],"318km S of Thenzawl, Mizoram, India"
2021-08-10 05:21:21 IST,25.86,92.6,20,2.8[ML],"76km E of Nongpoh, Meghalaya, India"
2021-08-10 08:48:13 IST,22.38,96.9,10,4.7[ML],"110km ENE of Burma, Myanmar"
2021-08-10 13:42:54 IST,30.59,77.91,10,3.9[ML],"32km NNW of Dehradun, Uttarakhand, India"
2021-08-10 21:15:35 IST,37.19,71.19,250,3.8[ML],"57km E of Fayzabad, Afghanistan"
2021-08-10 21:55:04 IST,36.55,71.8,225,3.3[ML],"127km ESE of Fayzabad, Afghanistan"
2021-08-11 04:05:55 IST,35.2,98.43,10,4.8[ML],"839km NNE of Pangin, Arunachal Pradesh, India"
2021-08-11 05:38:25 IST,35.77,70.72,10,3.8[ML],"148km S of Fayzabad, Afghanistan"
2021-08-12 07:58:46 IST,31.32,77.84,5,2.6[ML],"67km ENE of Shimla, Himachal Pradesh, India"
2021-08-12 09:39:55 IST,27.6,86.73,10,3.6[ML],"139km E of Kathmandu, Nepal"
2021-08-13 09:51:32 IST,34.83,97.8,10,5.4[Mb],"781km NNE of Pangin, Arunachal Pradesh, India"
2021-08-13 18:48:43 IST,37.67,71.79,110,4.5[ML],"126km ENE of Fayzabad, Afghanistan"
2021-08-13 22:58:31 IST,35.13,73.16,80,3.7[ML],"161km N of Islamabad, Pakistan"
2021-08-14 01:44:16 IST,36.79,71.28,259,4.5[ML],"73km ESE of Fayzabad, Afghanistan"
2021-08-14 10:11:29 IST,29.1,77.4,5,3.0[ML],"57km NNE of New Delhi, India"
2021-08-14 15:59:17 IST,37.52,71.94,100,3.8[ML],"131km ENE of Fayzabad, Afghanistan"
2021-08-15 01:20:18 IST,12.32,95.15,10,4.5[Mb],"257km ESE of Diglipur, Andaman and Nicobar island, India"
2021-08-15 11:21:37 IST,37.36,71.76,150,3.4[ML],"111km ENE of Fayzabad, Afghanistan"
2021-08-15 13:13:10 IST,31.58,78.16,10,3.1[ML],"98km NNW of Uttarkashi, Uttarakhand, India"
2021-08-15 16:11:03 IST,38.1,69.37,10,4.9[ML],"72km SE of Dushanbe, Tajikistan"
2021-08-15 23:12:13 IST,1.74,97.63,10,4.3[Mb],"476km WSW of Kuala Lumpur, Malaysia"
2021-08-16 13:01:06 IST,35.88,67.87,50,3.9[ML],"190km NW of Kabul , Afghanistan"
2021-08-16 17:47:49 IST,38.4,72.52,10,4.0[ML],"225km NE of Fayzabad, Afghanistan"
2021-08-17 04:55:00 IST,32.92,75.63,10,2.5[ML],"65km E of Katra, Jammu and Kashmir, India"
2021-08-17 05:32:12 IST,24.4,94.24,74,3.3[ML],"48km ESE of Moirang, Manipur, India"
2021-08-17 06:08:33 IST,36.79,70.93,250,4.5[MW],"48km SE of Fayzabad, Afghanistan"
2021-08-17 14:14:11 IST,36.69,70.7,205,3.6[ML],"47km SSE of Fayzabad, Afghanistan"
2021-08-17 21:02:25 IST,24.63,94.35,92,4.5[ML],"36km SSW of Ukhrul, Manipur, India"
2021-08-17 21:14:36 IST,24.59,94.41,64,2.9[ML],"38km S of Ukhrul, Manipur, India"
2021-08-17 21:16:32 IST,24.5,94.32,63,3.0[ML],"50km SSW of Ukhrul, Manipur, India"
2021-08-18 01:12:26 IST,38.3,73.29,10,3.7[ML],"275km ENE of Fayzabad, Afghanistan"
2021-08-18 01:38:36 IST,32.9,67.23,10,3.6[ML],"259km SW of Kabul , Afghanistan"
2021-08-18 01:50:07 IST,32.57,92.67,85,4.0[ML],"545km NNW of Basar, Arunachal Pradesh, India"
2021-08-18 14:40:40 IST,9.88,78.12,5,1.9[ML],"5km S of Madurai, Tamil Nadu, India"
2021-08-18 15:01:43 IST,36.55,70.22,269,4.3[ML],"67km SSW of Fayzabad, Afghanistan"
2021-08-18 17:04:53 IST,37.62,71.82,10,3.6[MW],"126km ENE of Fayzabad, Afghanistan"
2021-08-19 05:08:35 IST,32.74,75.41,5,3.5[ML],"52km ESE of Katra, Jammu and Kashmir, India"
2021-08-19 07:03:53 IST,29.6,78,5,2.7[ML],"41km SSW of Haridwar, Uttarakhand, India"
2021-08-19 10:48:54 IST,29.9,79.11,10,2.9[ML],"83km ESE of Rishikesh, Uttarakhand, India"
2021-08-19 11:22:36 IST,36.21,68.91,100,4.2[MW],"176km SW of Fayzabad, Afghanistan"
2021-08-19 19:13:16 IST,22.27,69.29,15,4.2[ML],"33km E of Dwarka, Gujarat, India"
2021-08-19 21:52:28 IST,32.56,73.23,37,3.3[ML],"126km S of Islamabad, Pakistan"
2021-08-19 23:02:40 IST,36.52,71.48,10,3.6[ML],"104km SE of Fayzabad, Afghanistan"
2021-08-20 01:37:23 IST,13.35,92.64,10,3.3[ML],"38km WNW of Diglipur, Andaman and Nicobar island, India"
2021-08-20 05:57:37 IST,14.2,92.56,10,3.8[ML],"113km NNW of Diglipur, Andaman and Nicobar island, India"
2021-08-20 19:30:13 IST,17.33,77.28,5,3.6[ML],"128km W of Hyderabad, Telangana, India"
2021-08-20 21:33:28 IST,24.14,94.46,112,3.1[ML],"79km ESE of Moirang, Manipur, India"
2021-08-21 07:33:02 IST,37.58,72.1,10,3.7[MW],"147km ENE of Fayzabad, Afghanistan"
2021-08-21 12:08:46 IST,23.68,70.27,10,3.8[ML],"162km NNW of Rajkot, Gujarat, India"
2021-08-21 22:01:34 IST,31.44,77.39,5,2.6[ML],"42km NNE of Shimla, Himachal Pradesh, India"
2021-08-22 05:47:00 IST,19.39,77.56,10,3.1[ML],"97km NW of Nizamabad, Telangana, India"
2021-08-22 10:41:08 IST,38.62,72.41,10,3.8[ML],"235km NE of Fayzabad, Afghanistan"
2021-08-22 17:52:02 IST,22.22,94.58,18,4.1[ML],"145km WNW of Burma, Myanmar"
2021-08-22 19:14:16 IST,19.53,77.56,5,3.2[ML],"110km NNW of Nizamabad, Telangana, India"
2021-08-22 20:06:35 IST,19.46,77.57,10,3.2[ML],"103km NNW of Nizamabad, Telangana, India"
2021-08-23 02:31:15 IST,39.73,71.87,20,4.0[ML],"282km SE of Tashkent, Uzbekistan"
2021-08-23 10:46:48 IST,10.22,92.58,10,3.9[ML],"156km S of Portblair, Andaman and Nicobar island, India"
2021-08-23 13:13:24 IST,26.46,90.3,10,3.9[ML],"105km N of Tura, Meghalaya, India"
2021-08-24 02:29:46 IST,1.46,99.16,74,4.6[Mb],"337km SW of Kuala Lumpur, Malaysia"
2021-08-24 07:45:02 IST,24.57,96.98,10,4.0[ML],"255km E of Ukhrul, Manipur, India"
2021-08-24 12:35:50 IST,14.49,82.94,10,4.7[ML],"287km SSE of kakinada, Andhra Pradesh, India"
2021-08-24 12:37:59 IST,26.26,92.25,10,2.1[ML],"52km ENE of Guwahati, Assam, India"
2021-08-24 22:18:14 IST,32.16,79.2,10,4.4[ML],"61km SSE of Hanley, Jammu & Kashmir, India"
2021-08-25 11:36:13 IST,20.6,96.77,15,4.0[ML],"71km SSE of Ywangan, Myanmar"
2021-08-26 03:42:27 IST,36.59,70.97,30,3.7[ML],"67km SE of Fayzabad, Afghanistan"
2021-08-26 05:08:20 IST,38.89,95.53,10,5.4[Mb],"1195km N of Pangin, Arunachal Pradesh, India"
2021-08-26 11:15:45 IST,25.17,71.85,10,3.8[ML],"167km SW of Jodhpur, Rajasthan, India"
2021-08-26 18:55:16 IST,39.38,70.28,10,3.8[ML],"158km NE of Dushanbe, Tajikistan"
2021-08-27 05:31:09 IST,31.58,77.49,5,2.8[ML],"54km E of Mandi, Himachal Pradesh, India"
2021-08-27 05:46:23 IST,32.32,78.67,10,2.8[ML],"48km SW of Hanley, Jammu & Kashmir, India"
2021-08-27 17:20:48 IST,32.19,78.99,5,2.8[ML],"54km S of Hanley, Jammu & Kashmir, India"
2021-08-28 00:22:02 IST,36.35,70.55,10,3.9[ML],"83km S of Fayzabad, Afghanistan"
2021-08-28 03:27:25 IST,29.84,69.53,10,3.2[ML],"419km WNW of Bikaner, Rajasthan, India"
2021-08-28 03:29:11 IST,23.67,94.62,135,3.0[ML],"125km SE of Moirang, Manipur, India"
2021-08-28 05:52:45 IST,36.4,70.93,250,3.8[ML],"84km SSE of Fayzabad, Afghanistan"
2021-08-28 11:21:33 IST,31.34,74.3,20,3.3[ML],"63km WSW of Amritsar, Punjab, India"
2021-08-28 17:53:57 IST,36.52,70.69,249,4.0[ML],"65km S of Fayzabad, Afghanistan"
2021-08-28 20:10:49 IST,33.5,74.91,10,3.0[ML],"56km N of Katra, Jammu and Kashmir, India"
2021-08-28 20:51:24 IST,36.35,90.2,10,4.2[MW],"972km N of Lachung, Sikkim, India"
2021-08-29 04:06:04 IST,30.23,69.52,10,4.2[ML],"442km NW of Bikaner, Rajasthan, India"
2021-08-29 04:58:11 IST,32.33,78.62,10,2.7[ML],"50km SW of Hanley, Jammu & Kashmir, India"
2021-08-29 14:09:05 IST,32.24,78.88,10,3.3[ML],"49km S of Hanley, Jammu & Kashmir, India"
2021-08-29 21:13:48 IST,28.98,77.42,5,2.5[ML],"45km NNE of New Delhi, India"
2021-08-30 09:14:09 IST,26.25,92.81,10,2.8[ML],"44km S of Tezpur, Assam, India"
2021-08-30 13:48:56 IST,36.54,70.76,255,4.0[ML],"65km SSE of Fayzabad, Afghanistan"
2021-08-30 23:53:24 IST,36.61,68.26,23,4.9[Mb],"210km WSW of Fayzabad, Afghanistan"
2021-08-31 00:24:41 IST,10.23,93.89,10,4.3[Mb],"200km SE of Portblair, Andaman and Nicobar island, India"
2021-08-31 21:35:19 IST,10.95,91.6,10,3.9[ML],"143km WSW of Portblair, Andaman and Nicobar island, India"
2021-08-31 22:40:36 IST,28.22,97.18,10,3.4[ML],"74km NE of Changlang, Arunachal Pradesh, India"
2021-09-01 03:20:18 IST,29.78,84.52,10,3.8[ML],"242km NNW of Kathmandu, Nepal"
2021-09-02 10:20:03 IST,37.52,69.76,26,4.8[Mb],"84km WNW of Fayzabad, Afghanistan"
2021-09-02 17:15:00 IST,36.48,70.7,243,3.8[ML],"70km SSE of Fayzabad, Afghanistan"
2021-09-02 22:25:54 IST,36.31,71.48,150,3.3[ML],"120km SE of Fayzabad, Afghanistan"
2021-09-03 21:18:37 IST,37.81,77.3,10,3.6[ML],"376km NNE of Kargil, Laddakh, India"
2021-09-03 21:57:42 IST,38.18,78.19,10,3.4[ML],"443km NNE of Kargil, Laddakh, India"
2021-09-04 06:49:43 IST,37.51,78.11,10,3.0[ML],"373km NNE of Kargil, Laddakh, India"
2021-09-04 06:51:02 IST,38.54,78.27,10,3.6[ML],"482km NNE of Kargil, Laddakh, India"
2021-09-04 06:58:06 IST,37.97,78.6,10,3.6[ML],"434km N of Leh, Laddakh, India"
2021-09-04 07:09:06 IST,37.92,78.22,10,3.7[ML],"418km NNE of Kargil, Laddakh, India"
2021-09-04 07:24:07 IST,38.15,77.92,10,4.0[ML],"430km NNE of Kargil, Laddakh, India"
2021-09-04 17:35:13 IST,26.73,96.56,122,4.3[ML],"112km S of Changlang, Arunachal Pradesh, India"
2021-09-04 18:23:30 IST,10.2,91.64,10,4.0[ML],"197km SW of Portblair, Andaman and Nicobar island, India"
2021-09-04 19:46:43 IST,37.47,71.88,150,4.0[ML],"124km ENE of Fayzabad, Afghanistan"
2021-09-04 23:22:07 IST,38.4,78.4,10,3.7[ML],"473km NNE of Kargil, Laddakh, India"
2021-09-04 23:25:59 IST,37.47,78.15,10,3.3[ML],"371km NNE of Kargil, Laddakh, India"
2021-09-04 23:48:16 IST,16.81,75.73,5,3.3[ML],"158km E of Kolhapur, Maharashtra, India"
2021-09-04 23:49:34 IST,16.64,74.1,5,4.0[ML],"16km WSW of Kolhapur, Maharashtra, India"
2021-09-05 08:22:54 IST,28.38,88.14,20,4.0[ML],"97km NW of Lachung, Sikkim, India"
2021-09-05 13:18:03 IST,37.72,72.23,33,3.7[ML],"163km ENE of Fayzabad, Afghanistan"
2021-09-05 13:30:04 IST,30.9,77.34,10,1.7[ML],"27km SE of Shimla, Himachal Pradesh, India"
2021-09-07 19:04:08 IST,38.41,73.6,33,4.6[Mb],"305km ENE of Fayzabad, Afghanistan"
2021-09-08 10:49:57 IST,38.55,72.74,33,5.2[ML],"251km NE of Fayzabad, Afghanistan"
2021-09-09 06:38:31 IST,37.44,78.42,10,3.1[ML],"373km N of Leh, Laddakh, India"
2021-09-09 18:50:58 IST,32.63,76.33,5,3.6[ML],"45km N of Dharamshala, Himachal Pradesh, India"
2021-09-09 18:57:04 IST,31.9,72.12,17,3.8[ML],"216km SSW of Islamabad, Pakistan"
2021-09-09 23:50:45 IST,33.46,76.7,5,2.8[ML],"95km SSW of Alchi(Leh),Jammu & Kashmir,India"
2021-09-10 05:13:13 IST,36.82,71.12,189,4.7[ML],"59km ESE of Fayzabad, Afghanistan"
2021-09-10 05:18:22 IST,37.33,79.8,10,4.3[ML],"406km NNE of Leh, Laddakh, India"
2021-09-10 10:52:39 IST,36.61,70.47,174,4.3[ML],"54km S of Fayzabad, Afghanistan"
2021-09-10 22:22:01 IST,19.55,77.8,5,2.8[ML],"102km NNW of Nizamabad, Telangana, India"
2021-09-11 05:58:30 IST,30.53,79.31,10,4.8[Mb],"23km W of Joshimath, Uttarakhand , India"
2021-09-11 07:04:01 IST,37.44,72.6,263,4.0[ML],"185km ENE of Fayzabad, Afghanistan"
2021-09-11 08:18:44 IST,16.66,75.76,5,3.5[ML],"159km NNE of Hubli, Karnataka, India"
2021-09-11 08:50:20 IST,14.3,92.72,10,4.7[Mb],"118km NNW of Diglipur, Andaman and Nicobar island, India"
2021-09-12 11:40:03 IST,36.7,70.25,141,4.1[ML],"51km SSW of Fayzabad, Afghanistan"
2021-09-12 14:32:29 IST,0.54,99.52,88,5.0[Mb],"376km SW of Kuala Lumpur, Malaysia"
2021-09-12 20:26:19 IST,27.66,86.23,5,3.5[ML],"89km E of Kathmandu, Nepal"
2021-09-12 23:16:06 IST,26.88,88.98,15,2.4[ML],"60km ENE of Siliguri, West Bengal, India"
2021-09-13 01:06:23 IST,24.97,95.31,12,3.4[ML],"83km E of Ukhrul, Manipur, India"
2021-09-13 03:14:31 IST,36.33,71.6,233,3.6[ML],"126km SE of Fayzabad, Afghanistan"
2021-09-13 09:16:46 IST,33.7,76.4,5,4.0[ML],"92km SW of Alchi(Leh),Jammu & Kashmir,India"
2021-09-13 21:29:32 IST,37.22,71.38,95,4.6[Mb],"74km E of Fayzabad, Afghanistan"
2021-09-14 16:10:05 IST,33.18,71.85,10,4.7[Mb],"124km WSW of Islamabad, Pakistan"
2021-09-14 16:10:11 IST,23.58,94.74,34,3.9[ML],"141km SE of Moirang, Manipur, India"
2021-09-15 00:17:09 IST,10.18,93.35,23,4.5[ML],"174km SSE of Portblair, Andaman and Nicobar island, India"
2021-09-15 01:43:57 IST,3.5,95.91,44,5.3[Mb],"448km SSE of Campbell Bay, Andaman and Nicobar island, India"
2021-09-15 06:11:10 IST,36.3,70.42,150,4.2[MW],"89km S of Fayzabad, Afghanistan"
2021-09-15 08:05:13 IST,23.98,94.57,63,4.2[MW],"98km SE of Moirang, Manipur, India"
2021-09-15 18:59:40 IST,23.28,93.47,10,4.3[ML],"24km SE of Champhai, Mizoram, India"
2021-09-16 01:26:00 IST,27.93,87.97,28,2.9[ML],"66km NNW of Yuksom, Sikkim, India"
2021-09-16 10:19:42 IST,23.57,94.6,80,4.2[ML],"130km E of Champhai, Mizoram, India"
2021-09-16 17:54:31 IST,24.74,94.9,111,3.5[ML],"47km ESE of Ukhrul, Manipur, India"
2021-09-17 15:46:22 IST,26.3,93.56,21,3.0[ML],"46km NNW of Dimapur, Nagaland, India"
2021-09-18 00:42:01 IST,30.12,69.5,30,5.0[Mb],"437km WNW of Bikaner, Rajasthan, India"
2021-09-18 03:36:40 IST,38.48,73.27,150,5.3[Mb],"284km NE of Fayzabad, Afghanistan"
2021-09-18 03:52:51 IST,38.4,73.4,120,4.3[ML],"289km ENE of Fayzabad, Afghanistan"
2021-09-18 10:14:29 IST,36.8,73.58,16,4.1[ML],"271km E of Fayzabad, Afghanistan"
2021-09-19 12:21:15 IST,30.6,78.1,10,3.9[ML],"32km N of Dehradun, Uttarakhand, India"
2021-09-19 15:06:26 IST,28.95,96.64,10,5.0[Mb],"134km N of Changlang, Arunachal Pradesh, India"
2021-09-20 12:46:18 IST,20,72.81,2,3.0[ML],"102km W of Nashik, Maharashtra, India"
2021-09-20 16:15:15 IST,29.71,80.71,10,3.2[ML],"49km ENE of Pithoragarh, Uttarakhand, India"
2021-09-21 01:30:09 IST,26.18,92.1,38,2.7[ML],"36km E of Guwahati, Assam, India"
2021-09-21 02:00:16 IST,20.67,89.74,38,3.7[ML],"231km SE of Haldia, West Bengal, India"
2021-09-21 04:20:53 IST,30.57,77.44,6,2.7[ML],"63km WNW of Dehradun, Uttarakhand, India"
2021-09-21 06:06:00 IST,22.7,79.5,5,2.3[ML],"112km ENE of Pachmarhi, Madhya Pradesh, India"
2021-09-21 15:31:52 IST,30.68,77.9,5,1.9[ML],"42km NNW of Dehradun, Uttarakhand, India"
2021-09-21 23:45:00 IST,10.39,93.59,20,4.7[Mb],"166km SE of Portblair, Andaman and Nicobar island, India"
2021-09-24 08:49:57 IST,36.45,76.92,10,4.1[ML],"222km NNE of Kargil, Laddakh, India"
2021-09-24 20:25:12 IST,29.81,80.59,1,3.8[ML],"44km NE of Pithoragarh, Uttarakhand, India"
2021-09-24 20:34:16 IST,8.68,94.4,10,5.2[Mb],"193km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-09-25 00:47:55 IST,29.31,77.89,6,3.0[ML],"75km SSW of Haridwar, Uttarakhand, India"
2021-09-25 10:11:07 IST,30.49,94.94,34,4.2[ML],"263km N of Pangin, Arunachal Pradesh, India"
2021-09-25 14:54:25 IST,31.17,95.21,10,3.8[ML],"336km N of Pangin, Arunachal Pradesh, India"
2021-09-26 09:58:33 IST,29.94,95.89,10,3.4[ML],"208km NNE of Pangin, Arunachal Pradesh, India"
2021-09-26 11:58:41 IST,23.13,93.75,10,3.2[ML],"56km SE of Champhai, Mizoram, India"
2021-09-26 16:56:44 IST,23.24,93.7,10,3.8[ML],"45km ESE of Champhai, Mizoram, India"
2021-09-26 19:28:55 IST,19.68,72.94,5,2.5[ML],"67km N of Mumbai, Maharashtra, India"
2021-09-27 02:16:06 IST,36.47,69.73,120,3.4[ML],"101km SW of Fayzabad, Afghanistan"
2021-09-27 03:45:49 IST,36.79,71.24,247,3.3[ML],"70km ESE of Fayzabad, Afghanistan"
2021-09-27 10:11:24 IST,36.6,71.2,291,4.2[ML],"80km SE of Fayzabad, Afghanistan"
2021-09-28 00:53:00 IST,26.63,92.35,18,3.0[ML],"44km W of Tezpur, Assam, India"
2021-09-28 15:40:42 IST,29.8,80.52,5,3.1[ML],"37km NE of Pithoragarh, Uttarakhand, India"
2021-09-28 20:23:47 IST,37.3,71.72,150,3.5[ML],"106km ENE of Fayzabad, Afghanistan"
2021-09-28 20:41:40 IST,30.12,69.39,10,3.9[ML],"446km WNW of Bikaner, Rajasthan, India"
2021-09-29 02:52:29 IST,31,76.33,10,2.4[ML],"52km NW of Chandigarh, Chandigarh, India"
2021-09-29 16:12:46 IST,26.86,92.22,10,3.4[ML],"61km WNW of Tezpur, Assam, India"
2021-09-29 18:11:27 IST,39.65,71.19,340,4.1[ML],"240km ENE of Dushanbe, Tajikistan"
2021-09-29 20:47:22 IST,35.94,69.87,192,3.7[ML],"142km SSW of Fayzabad, Afghanistan"
2021-09-30 00:00:21 IST,35.24,70.73,8,3.6[ML],"158km ENE of Kabul , Afghanistan"
2021-09-30 02:30:30 IST,28.46,80.62,7,2.1[ML],"130km SSE of Pithoragarh, Uttarakhand, India"
2021-09-30 02:34:43 IST,23.94,93.84,10,2.9[ML],"62km S of Moirang, Manipur, India"
2021-09-30 08:46:50 IST,19.75,72.89,5,3.1[ML],"75km N of Mumbai, Maharashtra, India"
2021-09-30 14:28:19 IST,20.11,72.54,31,2.6[ML],"120km NNW of Mumbai, Maharashtra, India"
2021-09-30 16:06:31 IST,36.58,70.87,96,4.9[Mb],"64km SSE of Fayzabad, Afghanistan"
2021-09-30 16:15:50 IST,34.87,72.79,10,3.7[ML],"134km N of Islamabad, Pakistan"
2021-09-30 18:34:09 IST,36.79,70.76,181,5.2[Mb],"39km SSE of Fayzabad, Afghanistan"
2021-09-30 22:43:03 IST,37.37,71.72,178,3.9[ML],"107km ENE of Fayzabad, Afghanistan"
2021-09-30 23:57:34 IST,31.92,77.29,5,1.9[ML],"17km ESE of Kullu, Himachal Pradesh, India"
2021-10-01 01:04:38 IST,36.17,69.52,234,3.6[ML],"138km SW of Fayzabad, Afghanistan"
2021-10-01 09:19:29 IST,30.34,94.78,24,4.8[Mb],"249km N of Pangin, Arunachal Pradesh, India"
2021-10-01 10:27:32 IST,25.51,95.19,95,4.1[ML],"88km ENE of Shirui, Manipur, India"
2021-10-01 11:49:10 IST,22.1,79.59,5,3.3[ML],"118km NNE of Nagpur, Maharashtra, India"
2021-10-01 12:39:27 IST,27.87,85.83,150,3.4[ML],"52km ENE of Kathmandu, Nepal"
2021-10-01 13:46:42 IST,16.62,75.72,11,3.1[ML],"153km NNE of Hubli, Karnataka, India"
2021-10-01 16:09:27 IST,16.25,75.81,5,2.9[ML],"122km NE of Hubli, Karnataka, India"
2021-10-01 18:32:02 IST,30.4,94.91,39,4.3[Mb],"253km N of Pangin, Arunachal Pradesh, India"
2021-10-02 01:29:34 IST,34.27,79.9,10,3.4[ML],"196km NNE of Hanley, Jammu & Kashmir, India"
2021-10-02 08:31:01 IST,17.5,75.5,40,2.1[ML],"160km NE of Kolhapur, Maharashtra, India"
2021-10-02 10:15:29 IST,29.92,94.54,10,4.4[ML],"210km NNW of Pangin, Arunachal Pradesh, India"
2021-10-02 10:27:44 IST,31.12,73.65,35,3.6[ML],"129km WSW of Amritsar, Punjab, India"
2021-10-02 16:33:13 IST,21.59,94.24,157,3.9[ML],"180km WSW of Burma, Myanmar"
2021-10-02 19:44:00 IST,27.81,85.8,10,3.8[ML],"48km ENE of Kathmandu, Nepal"
2021-10-03 02:16:52 IST,37.7,70.91,120,4.2[ML],"73km NNE of Fayzabad, Afghanistan"
2021-10-03 03:31:41 IST,24.64,96.62,10,3.5[ML],"218km E of Ukhrul, Manipur, India"
2021-10-03 11:49:51 IST,38.5,73.31,10,4.0[ML],"288km NE of Fayzabad, Afghanistan"
2021-10-03 14:21:24 IST,24.18,82.55,5,3.3[ML],"132km NNW of Ambikapur, Chhattisgarh, India"
2021-10-03 14:40:13 IST,26.77,92.4,10,3.8[ML],"41km WNW of Tezpur, Assam, India"
2021-10-04 00:08:52 IST,30.44,79.36,20,2.6[ML],"22km SW of Joshimath, Uttarakhand , India"
2021-10-04 00:13:58 IST,33.7,93.31,10,3.8[ML],"645km NNW of Pangin, Arunachal Pradesh, India"
2021-10-04 07:49:49 IST,22.4,79.6,16,3.5[ML],"120km E of Pachmarhi, Madhya Pradesh, India"
2021-10-04 08:12:08 IST,22.2,79.64,12,2.8[ML],"127km ESE of Pachmarhi, Madhya Pradesh, India"
2021-10-04 08:54:22 IST,30.45,95.1,52,4.6[Mb],"257km N of Pangin, Arunachal Pradesh, India"
2021-10-04 10:05:38 IST,31.82,78.19,5,3.1[ML],"103km E of Kullu, Himachal Pradesh, India"
2021-10-04 10:35:20 IST,21.95,79.5,5,2.8[ML],"99km NNE of Nagpur, Maharashtra, India"
2021-10-04 21:46:28 IST,28.29,97.61,10,3.7[ML],"112km ENE of Changlang, Arunachal Pradesh, India"
2021-10-05 03:15:20 IST,37.31,69.16,10,3.8[ML],"125km W of Fayzabad, Afghanistan"
2021-10-05 05:50:07 IST,36.56,71.1,106,4.9[Mb],"77km SE of Fayzabad, Afghanistan"
2021-10-05 06:42:16 IST,13.79,93.8,38,4.1[ML],"105km NE of Diglipur, Andaman and Nicobar island, India"
2021-10-05 13:19:51 IST,25.29,94.97,10,3.8[ML],"58km ENE of Shirui, Manipur, India"
2021-10-05 13:29:56 IST,36.94,66.3,40,5.2[ML],"283km SW of Dushanbe, Tajikistan"
2021-10-05 20:04:09 IST,20.54,73.15,5,2.9[ML],"77km SSE of Surat, Gujarat, India"
2021-10-06 04:57:59 IST,30.46,94.94,33,3.5[ML],"259km N of Pangin, Arunachal Pradesh, India"
