Origin_Time,Latitude,Longitude,Depth,Magnitude,Location
1998-09-26 18:18:00 IST,38.5,69.89,33,3.9[ML],"96km E of Dushanbe, Tajikistan"
1998-09-26 19:13:25 IST,37.39,69.65,33,3.9[ML],"85km WNW of Fayzabad, Afghanistan"
1998-09-26 23:57:05 IST,28.20,92.63,19,5.3[MB],"101km NE of Tawang, Arunachal Pradesh, India"
1998-09-27 04:46:25 IST,21.97,76.32,5,2.3[ML],"96km SSE of Indore, Madhya Pradesh, India"
1998-09-27 04:59:05 IST,29.59,81.83,15,3.4[MC],"156km E of Pithoragarh, Uttarakhand, India"
1998-09-28 05:51:01 IST,32.72,75.72,7,3.2[MC],"79km NW of Dharamshala, Himachal Pradesh, India"
1998-09-28 09:37:48 IST,36.27,69.54,131,3.8[ML],"129km SW of Fayzabad, Afghanistan"
1998-09-28 14:02:38 IST,38.94,71.10,15,3.6[ML],"205km ENE of Dushanbe, Tajikistan"
1998-09-28 20:57:56 IST,34.67,74.93,33,3.2[ML],"66km N of Srinagar, Jammu and Kashmir, India"
1998-09-28 23:12:27 IST,25.32,82.82,15,3.5[ML],"98km E of Prayagraj, Uttar Pradesh, India"
1998-09-28 23:40:48 IST,34.52,74.80,15,2.9[MC],"48km N of Srinagar, Jammu and Kashmir, India"
1998-09-29 02:47:01 IST,31.67,77.12,5,2.5[MC],"21km ENE of Mandi, Himachal Pradesh, India"
1998-09-29 03:01:00 IST,27.94,93.24,15,5.1[MB],"101km NNW of Itanagar, Arunachal Pradesh, India"
1998-09-29 06:47:36 IST,24.76,66.14,15,5.1[MB],"401km NW of Dwarka, Gujarat, India"
1998-09-29 18:25:38 IST,38.91,69.64,33,4.8[MB],"83km ENE of Dushanbe, Tajikistan"
1998-09-30 07:59:57 IST,29.96,88.8,33,5.4[MB],"252km N of Lachung, Sikkim, India"
1998-09-30 08:50:32 IST,35.6,70.46,37,3.8[ML],"162km NE of Kabul , Afghanistan"
1998-09-30 19:24:47 IST,33.96,64.57,19,4.2[ML],"431km W of Kabul , Afghanistan"
1998-10-01 07:59:01 IST,28.61,77.3,5,2.5[MC],"9km E of New Delhi, India"
1998-10-02 05:07:01 IST,37.96,72.72,33,4.1[MC],"213km ENE of Fayzabad, Afghanistan"
1998-10-02 15:52:26 IST,36.80,71.18,200,4.0[MB],"65km ESE of Fayzabad, Afghanistan"
1998-10-02 16:33:25 IST,34.78,78.19,33,3.3[MC],"89km NE of Leh, Laddakh, India"
1998-10-02 23:06:44 IST,29.47,85.37,11,4.2[ML],"195km N of Kathmandu, Nepal"
1998-10-03 13:44:54 IST,36.93,71.24,150,4.4[MC],"64km ESE of Fayzabad, Afghanistan"
1998-10-03 14:04:06 IST,37.4,68.5,33,4.6[MB],"131km S of Dushanbe, Tajikistan"
1998-10-03 14:40:45 IST,34.33,69.31,33,3.3[ML],"26km SSE of Kabul , Afghanistan"
1998-10-03 22:18:50 IST,37.28,73.14,33,4.0[MC],"230km E of Fayzabad, Afghanistan"
1998-10-05 02:51:24 IST,28.20,84.19,33,3.7[MC],"123km WNW of Kathmandu, Nepal"
1998-10-05 04:41:06 IST,29.20,84.4,33,3.8[ML],"188km NNW of Kathmandu, Nepal"
1998-10-05 15:54:50 IST,30.32,88.32,33,5.0[MB],"295km N of Lachung, Sikkim, India"
1998-10-06 04:10:53 IST,8.40,94.12,95,5.3[MB],"156km N of Campbell Bay, Andaman and Nicobar island, India"
1998-10-06 10:01:40 IST,39.3,74.78,10,3.8[MC],"397km S of Bishkek, Kyrgyzstan"
1998-10-06 13:32:26 IST,17.18,74.2,33,2.6[MC],"53km N of Kolhapur, Maharashtra, India"
1998-10-06 14:27:03 IST,38.30,74.48,0,3.4[ML],"370km ENE of Fayzabad, Afghanistan"
1998-10-07 05:57:01 IST,32.74,73.24,15,3.1[MC],"106km S of Islamabad, Pakistan"
1998-10-07 13:28:32 IST,34.47,69.38,165,3.5[ML],"18km ESE of Kabul , Afghanistan"
1998-10-08 01:11:26 IST,32.48,78.62,10,3.2[ML],"39km SW of Hanley, Jammu & Kashmir, India"
1998-10-08 13:35:18 IST,37.20,68.82,14,4.6[MC],"151km S of Dushanbe, Tajikistan"
1998-10-09 03:16:11 IST,28.65,76.24,15,2.1[MC],"40km W of Jhajjar, Haryana"
1998-10-09 04:13:38 IST,31.92,76.7,33,2.4[ML],"38km W of Kullu, Himachal Pradesh, India"
1998-10-09 08:17:20 IST,31.86,77.30,15,3.0[ML],"21km ESE of Kullu, Himachal Pradesh, India"
1998-10-10 03:13:08 IST,35.78,81.78,33,3.0[MC],"423km ENE of Leh, Laddakh, India"
1998-10-11 03:30:57 IST,33.13,77.87,157,1.6[ML],"114km WNW of Hanley, Jammu & Kashmir, India"
1998-10-11 17:51:08 IST,21.87,75.92,1,3.0[ML],"94km S of Indore, Madhya Pradesh, India"
1998-10-12 01:52:32 IST,28.76,81.42,33,3.5[MC],"148km SE of Pithoragarh, Uttarakhand, India"
1998-10-12 02:40:57 IST,33.84,88.96,33,4.6[MB],"684km N of Lachung, Sikkim, India"
1998-10-12 09:19:33 IST,36.40,71.1,115,4.2[ML],"92km SSE of Fayzabad, Afghanistan"
1998-10-12 20:43:50 IST,30.18,67.84,33,4.8[MC],"503km SSW of Kabul , Afghanistan"
1998-10-13 02:28:02 IST,35.1,70.85,33,3.6[ML],"161km ENE of Kabul , Afghanistan"
1998-10-14 17:07:03 IST,33.63,75.47,33,2.9[MC],"45km SSE of Pahalgam, Jammu and Kashmir, India"
1998-10-15 22:21:27 IST,28.16,77.41,15,2.0[MC],"29km SSE of Faridabad, Haryana, India"
1998-10-16 00:35:29 IST,8.20,93.99,15,5.3[MB],"132km N of Campbell Bay, Andaman and Nicobar island, India"
1998-10-16 05:35:47 IST,23.92,93.34,116,5.4[MB],"13km ENE of Ngopa, Mizoram, India"
1998-10-16 07:09:25 IST,35.58,70.14,15,4.2[MC],"142km NE of Kabul , Afghanistan"
1998-10-16 12:48:56 IST,31.83,77.32,33,2.8[MC],"24km SE of Kullu, Himachal Pradesh, India"
1998-10-16 15:57:24 IST,27.97,85.62,33,3.3[ML],"40km NE of Kathmandu, Nepal"
1998-10-16 18:55:45 IST,31.67,77.15,20,2.5[MC],"23km ENE of Mandi, Himachal Pradesh, India"
1998-10-16 18:58:09 IST,30.18,77.20,5,2.5[MC],"38km NE of kurukshetra, Haryana, India"
1998-10-17 02:21:59 IST,36.47,70.9,33,4.5[MC],"76km SSE of Fayzabad, Afghanistan"
1998-10-17 03:52:37 IST,24.95,91.3,60,4.3[ML],"56km SW of Cherrapunjee, Meghalaya, India"
1998-10-17 06:36:39 IST,39.66,70.30,203,4.9[MC],"178km NE of Dushanbe, Tajikistan"
1998-10-17 14:54:39 IST,33.1,76.27,33,4.5[ML],"98km N of Dharamshala, Himachal Pradesh, India"
1998-10-17 15:07:18 IST,32.56,76.57,13,2.7[MC],"44km NNE of Dharamshala, Himachal Pradesh, India"
1998-10-17 15:33:46 IST,32.68,76.51,15,2.5[ML],"54km NNE of Dharamshala, Himachal Pradesh, India"
1998-10-17 16:02:32 IST,32.71,76.47,28,2.6[MC],"56km NNE of Dharamshala, Himachal Pradesh, India"
1998-10-18 15:46:31 IST,30.65,77.93,5,2.6[ML],"38km NNW of Dehradun, Uttarakhand, India"
1998-10-18 16:51:52 IST,34.31,68.60,5,3.7[ML],"62km WSW of Kabul , Afghanistan"
1998-10-19 12:27:08 IST,32.79,79.1,132,3.2[ML],"17km NE of Hanley, Jammu & Kashmir, India"
1998-10-19 17:51:34 IST,21.59,76.28,1,3.1[MC],"124km NW of Akola,Maharashtra,India"
1998-10-19 18:48:17 IST,17.35,73.58,2,2.1[ML],"100km NW of Kolhapur, Maharashtra, India"
1998-10-19 21:59:40 IST,39.95,78.53,33,4.8[MB],"463km SE of Bishkek, Kyrgyzstan"
1998-10-20 14:35:10 IST,21.69,76.9,2,3.4[ML],"110km N of Akola,Maharashtra,India"
1998-10-21 16:43:09 IST,24.62,78.77,15,2.2[ML],"187km SSE of Gwalior, Madhya Pradesh, India"
1998-10-21 21:31:25 IST,36.1,71.45,15,3.1[MC],"137km SE of Fayzabad, Afghanistan"
1998-10-22 08:23:49 IST,31.96,78.67,33,3.3[MC],"84km SSW of Hanley, Jammu & Kashmir, India"
1998-10-22 08:52:02 IST,36.22,75.74,33,2.8[MC],"188km N of Kargil, Laddakh, India"
1998-10-22 14:27:02 IST,36.67,69.10,15,3.6[ML],"137km WSW of Fayzabad, Afghanistan"
1998-10-22 15:24:37 IST,39.56,72.37,15,3.3[ML],"316km NNE of Fayzabad, Afghanistan"
1998-10-23 01:41:07 IST,30.21,80.54,33,3.3[MC],"76km NNE of Pithoragarh, Uttarakhand, India"
1998-10-23 03:36:10 IST,21.69,76.22,1,2.8[MC],"120km SSE of Indore, Madhya Pradesh, India"
1998-10-23 10:03:30 IST,28.96,76.79,0,2.2[MC],"19km ENE of Rohtak, Haryana, India"
1998-10-23 12:43:16 IST,29,77.9,1,2.0[MC],"71km NE of Noida, Uttar Pradesh, India"
1998-10-23 16:52:52 IST,31.55,77.9,15,2.0[MC],"84km NE of Shimla, Himachal Pradesh, India"
1998-10-24 00:26:45 IST,28.65,77.6,9,1.7[MC],"24km ENE of Noida, Uttar Pradesh, India"
1998-10-24 05:15:19 IST,32.39,76.45,11,2.4[MC],"22km NNE of Dharamshala, Himachal Pradesh, India"
1998-10-24 13:18:38 IST,21.62,76.23,1,3.1[ML],"128km SSE of Indore, Madhya Pradesh, India"
1998-10-24 18:49:52 IST,30.1,88.45,10,4.0[ML],"269km N of Lachung, Sikkim, India"
1998-10-25 01:08:36 IST,36.97,71.22,200,4.3[MC],"61km ESE of Fayzabad, Afghanistan"
1998-10-26 01:35:59 IST,36.43,68.1,22,4.9[MB],"230km WSW of Fayzabad, Afghanistan"
1998-10-26 10:47:18 IST,32.89,76.36,1,2.3[MC],"74km N of Dharamshala, Himachal Pradesh, India"
1998-10-26 17:51:06 IST,27.40,76.8,10,2.1[MC],"113km ENE of Jaipur, Rajasthan, India"
1998-10-26 20:04:34 IST,31.39,78.15,15,3.1[MC],"78km NNW of Uttarkashi, Uttarakhand, India"
1998-10-26 21:20:27 IST,29.6,81.25,5,2.3[MC],"99km E of Pithoragarh, Uttarakhand, India"
1998-10-26 23:59:48 IST,36.39,71.9,80,5.1[MB],"143km ESE of Fayzabad, Afghanistan"
1998-10-27 04:49:00 IST,7.82,92.56,100,4.2[MB],"173km WNW of Campbell Bay, Andaman and Nicobar island, India"
1998-10-27 05:55:31 IST,35.78,69.66,33,4.5[MC],"142km NNE of Kabul , Afghanistan"
1998-10-27 08:34:51 IST,17.38,73.60,5,2.8[ML],"101km NW of Kolhapur, Maharashtra, India"
1998-10-28 10:40:16 IST,39.76,77.18,38,3.8[ML],"409km SE of Bishkek, Kyrgyzstan"
1998-10-28 10:47:01 IST,37.32,71.25,96,4.2[ML],"66km ENE of Fayzabad, Afghanistan"
1998-10-28 12:59:35 IST,35.32,71,37,3.6[ML],"184km ENE of Kabul , Afghanistan"
1998-10-29 04:46:20 IST,37.10,72.46,33,4.2[MC],"169km E of Fayzabad, Afghanistan"
1998-10-29 08:47:09 IST,37.25,71.66,96,4.0[ML],"99km E of Fayzabad, Afghanistan"
1998-10-29 12:27:25 IST,29.4,76.89,2,2.5[MC],"62km NNE of Rohtak, Haryana, India"
1998-10-29 22:25:22 IST,31.1,77.65,12,2.5[ML],"45km E of Shimla, Himachal Pradesh, India"
1998-10-30 00:43:04 IST,36.53,71.19,15,3.5[ML],"85km SE of Fayzabad, Afghanistan"
1998-10-30 07:50:05 IST,39.27,71.87,33,4.3[ML],"267km NNE of Fayzabad, Afghanistan"
1998-10-30 13:50:06 IST,29.42,80.72,15,2.5[ML],"51km ESE of Pithoragarh, Uttarakhand, India"
1998-10-30 21:14:54 IST,38.21,74.15,120,4.3[MB],"340km ENE of Fayzabad, Afghanistan"
1998-10-31 08:12:37 IST,27.90,75.88,10,3.8[MB],"109km SW of Jhajjar, Haryana"
1998-10-31 10:19:19 IST,33.19,85.24,38,3.9[ML],"587km E of Hanley, Jammu & Kashmir, India"
1998-10-31 13:05:08 IST,36.72,71.51,96,2.7[ML],"95km ESE of Fayzabad, Afghanistan"
1998-10-31 14:34:33 IST,35.91,70.77,96,3.7[ML],"133km S of Fayzabad, Afghanistan"
1998-10-31 21:39:04 IST,39.74,77.51,78,4.7[MB],"426km SE of Bishkek, Kyrgyzstan"
1998-11-01 01:05:45 IST,17.25,73.71,15,2.4[ML],"83km NW of Kolhapur, Maharashtra, India"
1998-11-01 05:36:11 IST,29.82,76.93,8,3.0[MC],"17km SSE of kurukshetra, Haryana, India"
1998-11-01 11:03:30 IST,10.47,84.44,33,4.8[MB],"538km ESE of Chennai, Tamil Nadu, India"
1998-11-01 23:55:37 IST,29.68,80,4,2.9[MC],"23km WNW of Pithoragarh, Uttarakhand, India"
1998-11-02 11:51:14 IST,38.55,73.38,122,4.4[MB],"296km NE of Fayzabad, Afghanistan"
1998-11-03 00:14:57 IST,32.74,76.51,12,2.5[MC],"60km NNE of Dharamshala, Himachal Pradesh, India"
1998-11-03 05:03:24 IST,17.31,73.69,7,2.7[MC],"89km NW of Kolhapur, Maharashtra, India"
1998-11-03 05:40:11 IST,28.62,77.4,5,1.8[MC],"9km N of Noida, Uttar Pradesh, India"
1998-11-04 09:53:00 IST,36.51,70.7,266,4.0[MB],"67km SSE of Fayzabad, Afghanistan"
1998-11-04 14:37:53 IST,21.62,76.17,1,2.1[ML],"126km SSE of Indore, Madhya Pradesh, India"
1998-11-04 16:38:45 IST,31.53,77.4,1,2.3[MC],"46km E of Mandi, Himachal Pradesh, India"
1998-11-05 05:10:08 IST,39.61,73.65,85,4.7[MB],"371km SSW of Bishkek, Kyrgyzstan"
1998-11-05 05:10:19 IST,17.20,73.80,15,2.2[ML],"72km NW of Kolhapur, Maharashtra, India"
1998-11-05 06:30:06 IST,17.28,73.78,9,2.2[ML],"80km NW of Kolhapur, Maharashtra, India"
1998-11-05 11:12:08 IST,21.63,76.38,10,3.5[MC],"122km NNW of Akola,Maharashtra,India"
1998-11-06 19:59:36 IST,32.24,76.15,5,3.4[MC],"16km W of Dharamshala, Himachal Pradesh, India"
1998-11-07 01:59:34 IST,12.1,91.96,13,5.0[ML],"98km WNW of Portblair, Andaman and Nicobar island, India"
1998-11-07 03:07:56 IST,36.1,67.4,85,4.3[MB],"237km NW of Kabul , Afghanistan"
1998-11-07 04:22:16 IST,11.44,91.97,22,5.3[MB],"84km WSW of Portblair, Andaman and Nicobar island, India"
1998-11-08 15:29:15 IST,10.23,94.13,113,5.2[ML],"217km SE of Portblair, Andaman and Nicobar island, India"
1998-11-08 16:19:27 IST,36.22,70.33,246,4.4[MB],"99km S of Fayzabad, Afghanistan"
1998-11-09 10:16:58 IST,28.63,77,5,1.8[MC],"19km N of Gurugram, Haryana, India"
1998-11-10 03:49:10 IST,32.84,75.91,10,2.7[MC],"79km NNW of Dharamshala, Himachal Pradesh, India"
1998-11-10 04:15:37 IST,29.23,76.88,5,2.1[MC],"45km NE of Rohtak, Haryana, India"
1998-11-10 05:22:13 IST,29.17,76.63,24,2.4[MC],"30km N of Rohtak, Haryana, India"
1998-11-10 13:38:06 IST,31.61,77.28,5,2.9[MC],"34km E of Mandi, Himachal Pradesh, India"
1998-11-10 19:56:54 IST,25.42,69.73,19,3.5[ML],"342km WSW of Jodhpur, Rajasthan, India"
1998-11-11 10:43:45 IST,29.26,80.32,14,3.0[ML],"37km SSE of Pithoragarh, Uttarakhand, India"
1998-11-11 20:03:42 IST,36.79,74.34,64,4.7[MB],"296km NNW of Kargil, Laddakh, India"
1998-11-12 12:17:38 IST,11.11,88.63,20,3.9[MC],"450km W of Portblair, Andaman and Nicobar island, India"
1998-11-14 03:05:33 IST,29.11,76.94,5,2.2[MC],"40km NE of Rohtak, Haryana, India"
1998-11-14 09:41:27 IST,31.36,86.70,7,3.8[ML],"426km NNE of Kathmandu, Nepal"
1998-11-14 10:08:22 IST,8.80,93.78,14,5.0[MB],"199km N of Campbell Bay, Andaman and Nicobar island, India"
1998-11-14 15:03:43 IST,17.23,73.84,17,2.1[ML],"72km NW of Kolhapur, Maharashtra, India"
1998-11-14 17:07:18 IST,17.30,73.73,24,3.2[MC],"85km NW of Kolhapur, Maharashtra, India"
1998-11-16 21:35:42 IST,31.67,78.72,10,2.6[MC],"108km NNE of Uttarkashi, Uttarakhand, India"
1998-11-17 10:02:18 IST,27.14,73.31,5,3.4[ML],"98km S of Bikaner, Rajasthan, India"
1998-11-17 19:45:21 IST,5.51,77.78,10,4.6[MB],"278km SW of Colombo, Sri Lanka"
1998-11-19 02:23:40 IST,33.31,75.89,10,3.1[MC],"94km SE of Pahalgam, Jammu and Kashmir, India"
1998-11-19 08:29:28 IST,28.63,77.4,7,1.3[MC],"10km N of Noida, Uttar Pradesh, India"
1998-11-19 18:11:58 IST,30.53,79.37,5,4.0[ML],"18km W of Joshimath, Uttarakhand , India"
1998-11-19 19:58:48 IST,30.58,79.60,15,3.5[MC],"4km NE of Joshimath, Uttarakhand , India"
1998-11-19 20:12:39 IST,17.17,73.74,15,2.8[ML],"74km NW of Kolhapur, Maharashtra, India"
1998-11-19 22:04:17 IST,30.55,79.36,15,4.1[ML],"19km W of Joshimath, Uttarakhand , India"
1998-11-20 13:23:32 IST,31.64,77,1,2.8[MC],"9km NE of Mandi, Himachal Pradesh, India"
1998-11-24 21:52:07 IST,26.79,95.16,33,4.3[MB],"79km SSE of Dibrugarh, Assam, India"
1998-11-25 08:20:25 IST,14.81,74.50,20,2.9[ML],"76km SE of Margao, Goa, India"
1998-11-26 15:44:27 IST,27.75,88.1,96,5.1[MB],"43km NNW of Yuksom, Sikkim, India"
1998-11-27 05:59:49 IST,29.95,66.96,15,4.7[MB],"553km SSW of Kabul , Afghanistan"
1998-11-27 16:48:05 IST,33.6,75.42,5,2.8[MC],"47km SSE of Pahalgam, Jammu and Kashmir, India"
1998-11-28 01:59:51 IST,32.34,76.26,13,2.7[MC],"14km NNW of Dharamshala, Himachal Pradesh, India"
1998-11-28 22:29:44 IST,21.94,71.6,15,3.5[MC],"91km ESE of Rajkot, Gujarat, India"
1998-11-28 23:52:21 IST,32.64,76.51,5,2.1[MC],"50km NNE of Dharamshala, Himachal Pradesh, India"
1998-11-30 17:47:43 IST,17.39,73.82,10,2.4[MC],"88km NNW of Kolhapur, Maharashtra, India"
1998-11-30 18:01:15 IST,17.23,73.69,15,3.1[MC],"82km NW of Kolhapur, Maharashtra, India"
1998-12-01 11:05:12 IST,27.94,87.68,15,4.7[MB],"82km NW of Yuksom, Sikkim, India"
1998-12-02 06:34:23 IST,25.6,95.22,96,4.1[MB],"96km NE of Shirui, Manipur, India"
1998-12-02 15:27:43 IST,18.76,79.27,5,3.2[ML],"38km NNE of Karimnagar, Telangana, India"
1998-12-02 18:55:06 IST,26.46,93.50,33,4.6[MB],"65km NNW of Dimapur, Nagaland, India"
1998-12-03 13:42:31 IST,36.97,95.32,33,4.5[MB],"981km N of Pangin, Arunachal Pradesh, India"
1998-12-04 05:03:38 IST,31.43,76.74,6,2.9[MC],"24km SW of Mandi, Himachal Pradesh, India"
1998-12-04 10:12:49 IST,26.42,91.87,33,4.5[MB],"33km NNE of Guwahati, Assam, India"
1998-12-04 10:30:06 IST,36.21,69.93,33,4.0[MC],"113km SSW of Fayzabad, Afghanistan"
1998-12-04 12:27:55 IST,36.38,70.17,33,4.0[MC],"86km SSW of Fayzabad, Afghanistan"
1998-12-08 02:16:11 IST,28.1,76.85,12,2.0[MC],"43km SSW of Gurugram, Haryana, India"
1998-12-08 13:26:41 IST,28.94,76.64,9,2.3[MC],"5km NNE of Rohtak, Haryana, India"
1998-12-08 22:10:42 IST,34.8,73.85,10,2.7[MC],"96km NNW of Gulmarg, Jammu and Kashmir, India"
1998-12-09 01:30:22 IST,32.90,76.36,4,2.7[MC],"75km N of Dharamshala, Himachal Pradesh, India"
1998-12-09 01:37:43 IST,32.83,76.32,5,2.8[MC],"67km N of Dharamshala, Himachal Pradesh, India"
1998-12-10 06:01:41 IST,36.66,70.76,200,4.0[MB],"52km SSE of Fayzabad, Afghanistan"
1998-12-10 13:44:54 IST,10.42,93.68,146,4.7[MB],"169km SE of Portblair, Andaman and Nicobar island, India"
1998-12-11 22:15:45 IST,32.78,76.54,31,2.3[MC],"65km NNE of Dharamshala, Himachal Pradesh, India"
1998-12-12 01:46:22 IST,36.70,70.89,200,5.4[MB],"53km SE of Fayzabad, Afghanistan"
1998-12-12 04:34:03 IST,30.99,77.37,8,2.7[MC],"22km SE of Shimla, Himachal Pradesh, India"
1998-12-12 22:15:15 IST,36.52,70.38,200,4.4[MB],"66km SSW of Fayzabad, Afghanistan"
1998-12-14 07:52:34 IST,31.34,77.5,8,2.6[MC],"40km NE of Shimla, Himachal Pradesh, India"
1998-12-14 07:53:56 IST,31.40,77.30,3,2.6[MC],"35km NNE of Shimla, Himachal Pradesh, India"
1998-12-14 21:00:07 IST,36.82,70.83,182,4.5[MB],"39km SE of Fayzabad, Afghanistan"
1998-12-16 05:08:07 IST,33,75.48,2,2.7[MC],"51km E of Katra, Jammu and Kashmir, India"
1998-12-19 00:08:25 IST,36.27,69.97,191,4.6[MB],"105km SSW of Fayzabad, Afghanistan"
1998-12-19 02:22:46 IST,27.81,78.17,5,1.9[MC],"72km NNE of Agra, Uttar Pradesh, India"
1998-12-19 04:18:23 IST,29.64,75.56,5,2.7[MC],"86km SE of Bathinda, Punjab, India"
1998-12-20 06:14:17 IST,34.63,70.61,33,4.8[MB],"128km E of Kabul , Afghanistan"
1998-12-21 14:49:59 IST,32.39,76.44,9,2.7[MC],"21km NNE of Dharamshala, Himachal Pradesh, India"
1998-12-22 07:54:46 IST,36.9,70.25,82,5.1[MB],"34km SW of Fayzabad, Afghanistan"
1998-12-24 01:33:25 IST,32.13,76.27,5,2.4[MC],"11km SSW of Dharamshala, Himachal Pradesh, India"
1998-12-24 14:31:02 IST,30.61,78.24,5,2.7[MC],"22km SW of Uttarkashi, Uttarakhand, India"
1998-12-24 22:05:35 IST,28.95,77.10,15,1.5[MC],"38km NNW of New Delhi, India"
1998-12-24 23:17:47 IST,28.95,77.17,16,1.9[MC],"37km N of New Delhi, India"
1998-12-25 08:15:59 IST,32.94,70.75,33,3.6[MC],"229km WSW of Islamabad, Pakistan"
1998-12-25 16:14:42 IST,30.32,86.64,33,4.7[MB],"316km NNE of Kathmandu, Nepal"
1998-12-25 22:00:08 IST,36.36,70.89,201,4.1[MB],"87km SSE of Fayzabad, Afghanistan"
1998-12-26 23:06:38 IST,32.30,78.81,5,2.7[MC],"44km SSW of Hanley, Jammu & Kashmir, India"
1998-12-26 23:31:55 IST,32.16,75.8,15,2.5[MC],"49km W of Dharamshala, Himachal Pradesh, India"
1998-12-27 01:07:14 IST,33.5,75.47,5,2.7[MC],"59km SSE of Pahalgam, Jammu and Kashmir, India"
1998-12-27 01:44:13 IST,24.88,73.64,5,3.3[ML],"163km SSE of Jodhpur, Rajasthan, India"
1998-12-27 03:34:49 IST,36.45,70.73,33,3.9[MC],"74km SSE of Fayzabad, Afghanistan"
1998-12-28 04:27:25 IST,28.80,81.65,3,3.4[MC],"164km ESE of Pithoragarh, Uttarakhand, India"
1998-12-28 10:34:37 IST,28.76,77.20,14,1.4[MC],"16km N of New Delhi, India"
1998-12-28 10:35:18 IST,28.82,77.20,12,1.6[MC],"22km N of New Delhi, India"
1998-12-29 04:33:14 IST,25.67,66.34,20,4.7[MB],"465km NW of Dwarka, Gujarat, India"
1998-12-30 22:53:46 IST,29.42,71.83,33,3.8[MC],"212km NW of Bikaner, Rajasthan, India"
1999-01-01 13:34:00 IST,36.21,70.65,162,4.5[MB],"99km S of Fayzabad, Afghanistan"
1999-01-01 23:44:50 IST,35.75,70.76,250,3.8[MC],"151km S of Fayzabad, Afghanistan"
1999-01-03 21:41:44 IST,36.45,77.69,5,3.7[MC],"252km N of Alchi(Leh),Jammu & Kashmir,India"
1999-01-05 01:51:15 IST,18.29,76.36,18,1.9[ML],"187km WSW of Nizamabad, Telangana, India"
1999-01-05 08:36:05 IST,33.12,75.80,10,2.7[MC],"82km E of Katra, Jammu and Kashmir, India"
1999-01-07 17:11:43 IST,38.60,70.55,206,4.1[MB],"153km E of Dushanbe, Tajikistan"
1999-01-08 13:36:34 IST,36.40,71.76,197,4.0[MC],"133km SE of Fayzabad, Afghanistan"
1999-01-11 06:05:08 IST,32.31,75.99,4,1.7[MC],"32km WNW of Dharamshala, Himachal Pradesh, India"
1999-01-11 07:00:27 IST,31.69,77.12,5,3.5[MC],"22km ENE of Mandi, Himachal Pradesh, India"
1999-01-11 18:43:18 IST,36.55,77.40,33,3.9[MC],"249km NNE of Kargil, Laddakh, India"
1999-01-12 05:49:17 IST,32.41,76.62,10,2.1[MC],"35km NE of Dharamshala, Himachal Pradesh, India"
1999-01-12 13:22:00 IST,17.26,73.73,19,2.4[MC],"82km NW of Kolhapur, Maharashtra, India"
1999-01-12 15:51:39 IST,36.65,74.29,157,3.7[MC],"286km NW of Kargil, Laddakh, India"
1999-01-12 18:57:58 IST,32.75,78.77,5,2.7[MC],"20km WNW of Hanley, Jammu & Kashmir, India"
1999-01-13 04:31:41 IST,32.41,76.8,15,2.2[MC],"41km WNW of Manali, Himachal Pradesh, India"
1999-01-13 20:31:36 IST,34.67,73.87,271,3.4[MC],"83km NW of Gulmarg, Jammu and Kashmir, India"
1999-01-14 01:06:28 IST,36.35,70.29,197,4.1[MB],"86km SSW of Fayzabad, Afghanistan"
1999-01-14 19:56:14 IST,36.28,69.28,10,4.3[MC],"145km SW of Fayzabad, Afghanistan"
1999-01-16 02:30:16 IST,26.81,65.77,33,3.7[ML],"602km NNW of Dwarka, Gujarat, India"
1999-01-16 08:37:47 IST,33,75.93,5,2.7[MC],"93km E of Katra, Jammu and Kashmir, India"
1999-01-16 14:54:57 IST,9.50,92.75,21,5.1[MB],"236km S of Portblair, Andaman and Nicobar island, India"
1999-01-17 02:16:22 IST,31.59,76.96,5,2.2[MC],"4km E of Mandi, Himachal Pradesh, India"
1999-01-17 09:00:50 IST,36.39,70.5,173,3.8[MC],"79km S of Fayzabad, Afghanistan"
1999-01-19 03:32:22 IST,28.76,76.82,31,1.8[MC],"23km NE of Jhajjar, Haryana"
1999-01-20 05:32:47 IST,38.29,74.14,10,4.2[MC],"342km ENE of Fayzabad, Afghanistan"
1999-01-20 05:59:47 IST,28.69,76.73,15,1.7[MC],"12km NE of Jhajjar, Haryana"
1999-01-21 03:39:26 IST,36.97,68.71,50,4.8[MB],"164km W of Fayzabad, Afghanistan"
1999-01-21 08:01:19 IST,36.89,78.89,5,4.0[MC],"326km NNE of Leh, Laddakh, India"
1999-01-21 15:11:56 IST,18.6,76.66,38,1.7[MC],"151km W of Nizamabad, Telangana, India"
1999-01-21 23:27:18 IST,35.34,73.67,5,3.4[MC],"157km NNW of Gulmarg, Jammu and Kashmir, India"
1999-01-23 15:23:26 IST,32.64,69.58,10,4.8[MB],"215km S of Kabul , Afghanistan"
1999-01-23 20:40:27 IST,37.90,77.32,5,3.6[MC],"386km NNE of Kargil, Laddakh, India"
1999-01-23 21:32:54 IST,38.10,76.7,33,3.7[MC],"397km N of Kargil, Laddakh, India"
1999-01-24 03:02:05 IST,36.57,71.20,15,3.8[MC],"82km SE of Fayzabad, Afghanistan"
1999-01-25 00:06:56 IST,32.23,66.72,10,4.0[ML],"346km SW of Kabul , Afghanistan"
1999-01-25 07:07:07 IST,38.41,75.64,90,3.2[ML],"431km N of Kargil, Laddakh, India"
1999-01-26 12:44:00 IST,36.26,70.19,96,4.5[ML],"98km SSW of Fayzabad, Afghanistan"
